Data	Abertura	Máxima	Mínima	Fechamento	Prior Cote Ajuste
21/11/2013 09:00	52500,00	52975,00	52090,00	52605,00	53047,00
19/11/2013 09:00	54245,00	54245,00	52920,00	52990,00	54544,00
18/11/2013 09:00	53910,00	54585,00	53860,00	54350,00	53577,00
14/11/2013 09:00	52670,00	53805,00	52590,00	53770,00	52401,00
13/11/2013 09:00	51530,00	52570,00	51360,00	52570,00	51879,00
12/11/2013 09:00	52640,00	52995,00	51570,00	51790,00	52733,00
11/11/2013 09:00	52450,00	52870,00	52145,00	52800,00	52340,00
08/11/2013 09:00	52905,00	53030,00	51820,00	52280,00	52858,00
07/11/2013 09:00	53420,00	54180,00	52635,00	52870,00	53502,00
06/11/2013 09:00	54250,00	54380,00	53220,00	53460,00	53957,00
05/11/2013 09:00	54600,00	54835,00	53875,00	53935,00	54772,00
04/11/2013 09:00	54275,00	54870,00	54240,00	54710,00	54293,00
01/11/2013 09:00	54700,00	54700,00	53985,00	54080,00	54516,00
31/10/2013 09:00	53900,00	54740,00	53715,00	54410,00	54118,00
30/10/2013 09:00	54195,00	54480,00	53645,00	54290,00	54026,00
29/10/2013 09:00	54595,00	54800,00	53625,00	54080,00	54724,00
28/10/2013 09:00	53500,00	54880,00	53355,00	54860,00	53230,00
25/10/2013 09:00	53820,00	54055,00	53120,00	53420,00	53908,00
24/10/2013 09:00	54820,00	55060,00	53585,00	53870,00	54611,00
23/10/2013 09:00	55580,00	55600,00	54455,00	54615,00	55805,00
22/10/2013 09:00	55090,00	56005,00	54850,00	55850,00	55085,00
21/10/2013 09:00	54375,00	55170,00	54275,00	55045,00	54259,00
18/10/2013 09:00	54790,00	55030,00	54060,00	54305,00	54531,00
17/10/2013 09:00	54475,00	54840,00	54185,00	54710,00	54843,00
16/10/2013 09:00	54580,00	55425,00	54075,00	54405,00	54875,00
15/10/2013 09:00	54150,00	55060,00	54060,00	54865,00	54195,00
14/10/2013 09:00	52775,00	54305,00	52675,00	54305,00	53070,00
11/10/2013 09:00	52985,00	53135,00	52520,00	53000,00	52809,00
10/10/2013 09:00	53025,00	53090,00	52345,00	52760,00	52395,00
09/10/2013 09:00	51900,00	52670,00	51555,00	52460,00	51918,00
08/10/2013 09:00	51990,00	52185,00	51475,00	51805,00	51922,00
07/10/2013 09:00	52195,00	52635,00	51820,00	51885,00	52624,00
04/10/2013 09:00	52050,00	52730,00	51780,00	52605,00	52113,00
03/10/2013 09:00	52950,00	53140,00	51950,00	51950,00	52828,00
02/10/2013 09:00	52600,00	53165,00	52440,00	52850,00	52786,00
01/10/2013 09:00	51990,00	52920,00	51670,00	52850,00	51949,00
30/09/2013 09:00	52800,00	52905,00	51810,00	51910,00	53392,00
27/09/2013 09:00	53200,00	53925,00	53100,00	53265,00	53498,00
26/09/2013 09:00	54190,00	54215,00	53230,00	53690,00	54163,00
25/09/2013 09:00	54110,00	54355,00	53670,00	54150,00	54235,00
24/09/2013 09:00	54030,00	54445,00	53830,00	54280,00	54297,00
23/09/2013 09:00	53450,00	54465,00	53420,00	54290,00	53628,00
20/09/2013 09:00	54630,00	54790,00	53420,00	53600,00	54745,00
19/09/2013 09:00	55145,00	55310,00	54450,00	54710,00	55026,00
18/09/2013 09:00	53495,00	55250,00	53310,00	55250,00	53482,00
17/09/2013 09:00	52845,00	53640,00	52590,00	53640,00	52867,00
16/09/2013 09:00	53745,00	53770,00	52570,00	52850,00	53007,00
13/09/2013 09:00	52365,00	53180,00	52055,00	53180,00	52408,00
12/09/2013 09:00	52700,00	52985,00	51985,00	52540,00	52567,00
11/09/2013 09:00	52910,00	53345,00	52350,00	52850,00	53055,00
10/09/2013 09:00	53600,00	53825,00	52830,00	53220,00	53353,00
09/09/2013 09:00	52950,00	53570,00	52300,00	53250,00	52606,00
06/09/2013 09:00	51580,00	52955,00	51460,00	52600,00	51417,00
05/09/2013 09:00	51310,00	51765,00	50550,00	51585,00	51022,00
04/09/2013 09:00	50720,00	51160,00	50360,00	51160,00	50904,00
03/09/2013 09:00	50565,00	51200,00	50415,00	50945,00	50841,00
02/09/2013 09:00	50805,00	51120,00	50325,00	50565,00	49528,00
30/08/2013 09:00	49695,00	50295,00	48785,00	50150,00	49281,00
29/08/2013 09:00	49610,00	50025,00	49065,00	49330,00	49281,00
28/08/2013 09:00	49445,00	50065,00	48865,00	49450,00	49463,00
27/08/2013 09:00	50290,00	50395,00	49250,00	49505,00	50870,00
26/08/2013 09:00	51600,00	51880,00	50775,00	50860,00	51596,00
23/08/2013 09:00	50645,00	51800,00	50500,00	51780,00	50741,00
22/08/2013 09:00	50260,00	51030,00	50165,00	50960,00	49794,00
21/08/2013 09:00	50170,00	50730,00	49450,00	49710,00	50079,00
20/08/2013 09:00	50905,00	50980,00	50010,00	50355,00	51032,00
19/08/2013 09:00	50770,00	51685,00	50520,00	51095,00	51100,00
16/08/2013 09:00	50250,00	51295,00	50120,00	51180,00	50366,00
15/08/2013 09:00	49385,00	51055,00	48620,00	50400,00	50190,00
14/08/2013 09:00	50025,00	50785,00	49700,00	49900,00	50617,00
13/08/2013 09:00	50600,00	50905,00	49970,00	50690,00	50335,00
12/08/2013 09:00	49980,00	51430,00	49710,00	50600,00	49942,00
09/08/2013 09:00	49100,00	50120,00	48800,00	50020,00	48937,00
08/08/2013 09:00	47500,00	49320,00	47410,00	49020,00	47361,00
07/08/2013 09:00	47000,00	47600,00	46910,00	47400,00	47158,00
06/08/2013 09:00	48150,00	48450,00	47040,00	47070,00	48292,00
05/08/2013 09:00	48120,00	48650,00	48035,00	48375,00	48350,00
02/08/2013 09:00	49125,00	49475,00	48250,00	48340,00	49093,00
01/08/2013 09:00	48720,00	49250,00	48490,00	49110,00	48133,00
31/07/2013 09:00	48360,00	48790,00	47905,00	48170,00	48423,00
30/07/2013 09:00	49210,00	49595,00	48380,00	48520,00	49195,00
29/07/2013 09:00	49290,00	49390,00	48920,00	49165,00	49440,00
26/07/2013 09:00	49070,00	49480,00	48530,00	49390,00	49084,00
25/07/2013 09:00	48105,00	49240,00	47820,00	49105,00	48338,00
24/07/2013 09:00	48840,00	49085,00	47935,00	48400,00	48692,00
23/07/2013 09:00	48865,00	49345,00	48630,00	48900,00	48576,00
22/07/2013 09:00	47480,00	48920,00	47275,00	48700,00	47365,00
19/07/2013 09:00	47370,00	47580,00	46960,00	47550,00	47526,00
18/07/2013 09:00	47240,00	48045,00	46860,00	47475,00	47293,00
17/07/2013 09:00	46800,00	47640,00	46420,00	47435,00	46739,00
16/07/2013 09:00	46715,00	47250,00	46140,00	46835,00	46614,00
15/07/2013 09:00	45010,00	46750,00	45000,00	46625,00	45204,00
12/07/2013 09:00	46500,00	46500,00	45040,00	45125,00	46488,00
11/07/2013 09:00	46240,00	46740,00	45670,00	46675,00	45252,00
10/07/2013 09:00	44855,00	45760,00	44845,00	45675,00	44763,00
08/07/2013 09:00	45125,00	45565,00	44435,00	44810,00	44828,00
05/07/2013 09:00	45500,00	45700,00	43640,00	45140,00	45485,00
04/07/2013 09:00	45100,00	45890,00	45100,00	45600,00	44637,00
03/07/2013 09:00	44235,00	45590,00	44030,00	44785,00	44866,00
02/07/2013 09:00	47150,00	47160,00	44515,00	44515,00	47061,00
01/07/2013 09:00	47385,00	47500,00	46455,00	47210,00	47112,00
28/06/2013 09:00	47650,00	47770,00	46900,00	47040,00	47607,00
27/06/2013 09:00	47460,00	48065,00	47245,00	47650,00	47144,00
26/06/2013 09:00	47000,00	47810,00	46950,00	47205,00	46944,00
25/06/2013 09:00	46365,00	47210,00	46115,00	46850,00	45946,00
24/06/2013 09:00	46250,00	46690,00	45265,00	46145,00	47038,00
21/06/2013 09:00	48310,00	48510,00	46805,00	47150,00	48341,00
20/06/2013 09:00	47180,00	48415,00	45760,00	48370,00	47791,00
19/06/2013 09:00	49315,00	49765,00	47640,00	47900,00	49542,00
18/06/2013 09:00	49035,00	49650,00	48420,00	49415,00	49144,00
17/06/2013 09:00	49735,00	50225,00	49095,00	49240,00	49496,00
14/06/2013 09:00	50805,00	50830,00	49350,00	49370,00	50601,00
13/06/2013 09:00	49000,00	50745,00	48750,00	50745,00	49283,00
12/06/2013 09:00	50370,00	50700,00	48840,00	49440,00	49713,00
11/06/2013 09:00	50705,00	50760,00	49585,00	49585,00	51197,00
10/06/2013 09:00	51650,00	51855,00	51065,00	51300,00	51563,00
07/06/2013 09:00	52430,00	52815,00	51360,00	51590,00	52860,00
06/06/2013 09:00	53140,00	53200,00	52210,00	52830,00	52755,00
05/06/2013 09:00	53610,00	54245,00	52700,00	52880,00	54024,00
04/06/2013 09:00	53800,00	54250,00	53440,00	54095,00	53918,00
03/06/2013 09:00	53600,00	54045,00	53060,00	53815,00	53378,00
31/05/2013 09:00	54205,00	54735,00	52860,00	53445,00	54658,00
29/05/2013 09:00	55680,00	55780,00	54500,00	54500,00	56015,00
28/05/2013 09:00	56850,00	57090,00	55825,00	55825,00	56542,00
27/05/2013 09:00	56550,00	56690,00	56350,00	56450,00	56539,00
24/05/2013 09:00	56030,00	56625,00	55970,00	56500,00	56389,00
23/05/2013 09:00	55630,00	56500,00	55385,00	56500,00	56439,00
22/05/2013 09:00	56270,00	57185,00	56035,00	56630,00	56202,00
21/05/2013 09:00	55570,00	56315,00	55280,00	56250,00	55631,00
20/05/2013 09:00	55100,00	55690,00	54505,00	55650,00	55060,00
17/05/2013 09:00	54955,00	55490,00	54740,00	55165,00	54672,00
16/05/2013 09:00	54635,00	55510,00	54450,00	54730,00	54719,00
15/05/2013 09:00	54495,00	55165,00	54310,00	54655,00	54544,00
14/05/2013 09:00	54390,00	54995,00	54220,00	54655,00	54344,00
13/05/2013 09:00	54700,00	54865,00	54240,00	54355,00	54965,00
10/05/2013 09:00	55395,00	55405,00	54700,00	54955,00	55270,00
09/05/2013 09:00	55670,00	56100,00	54865,00	55425,00	55732,00
08/05/2013 09:00	56515,00	56805,00	55655,00	55720,00	56283,00
07/05/2013 09:00	55475,00	56500,00	55120,00	56345,00	55322,00
06/05/2013 09:00	55515,00	55660,00	54560,00	55280,00	55440,00
03/05/2013 09:00	55355,00	56435,00	55305,00	55585,00	55361,00
02/05/2013 09:00	55600,00	55920,00	55140,00	55415,00	56003,00
30/04/2013 09:00	54970,00	56060,00	54630,00	56045,00	54917,00
29/04/2013 09:00	54665,00	55505,00	54460,00	54985,00	54320,00
26/04/2013 09:00	54870,00	55135,00	54135,00	54135,00	54994,00
25/04/2013 09:00	55300,00	55745,00	54870,00	55170,00	55081,00
24/04/2013 09:00	55115,00	55755,00	54825,00	54960,00	55004,00
23/04/2013 09:00	54485,00	55455,00	54265,00	55180,00	54390,00
22/04/2013 09:00	54260,00	54625,00	53535,00	54625,00	54098,00
19/04/2013 09:00	53840,00	54280,00	53420,00	54000,00	53357,00
18/04/2013 09:00	53325,00	53685,00	52505,00	53365,00	53063,00
17/04/2013 09:00	53510,00	53740,00	52685,00	53195,00	53944,00
16/04/2013 09:00	53600,00	54140,00	53190,00	53910,00	53011,00
15/04/2013 09:00	54170,00	54240,00	52925,00	53000,00	54851,00
12/04/2013 09:00	55125,00	55675,00	54455,00	54750,00	55346,00
11/04/2013 09:00	56255,00	56485,00	55130,00	55265,00	56198,00
10/04/2013 09:00	55900,00	57045,00	55850,00	56220,00	55885,00
09/04/2013 09:00	55170,00	56370,00	55160,00	55800,00	55111,00
08/04/2013 09:00	55230,00	55260,00	54335,00	55010,00	55114,00
05/04/2013 09:00	54300,00	55350,00	53725,00	55155,00	54545,00
04/04/2013 09:00	55675,00	55750,00	54360,00	54710,00	55592,00
03/04/2013 09:00	54895,00	55640,00	54630,00	55600,00	54836,00
02/04/2013 09:00	56150,00	56215,00	54750,00	54900,00	55908,00
01/04/2013 09:00	56240,00	56340,00	55835,00	55895,00	56333,00
28/03/2013 09:00	56180,00	56435,00	55855,00	56170,00	56063,00
27/03/2013 09:00	55445,00	56270,00	55140,00	56115,00	55758,00
26/03/2013 09:00	54840,00	55880,00	54735,00	55820,00	54862,00
25/03/2013 09:00	55660,00	55740,00	54665,00	54740,00	55323,00
22/03/2013 09:00	55820,00	56040,00	55120,00	55380,00	55672,00
21/03/2013 09:00	56060,00	56225,00	55415,00	55830,00	56087,00
20/03/2013 09:00	56625,00	56730,00	55855,00	56145,00	56365,00
19/03/2013 09:00	56840,00	57030,00	56170,00	56330,00	57075,00
18/03/2013 09:00	56320,00	57330,00	56225,00	57075,00	56920,00
15/03/2013 09:00	57380,00	57670,00	56880,00	56930,00	57368,00
14/03/2013 09:00	57730,00	58025,00	56840,00	57345,00	57513,00
13/03/2013 09:00	58200,00	58600,00	57410,00	57535,00	58432,00
12/03/2013 09:00	58660,00	58965,00	58315,00	58420,00	58798,00
11/03/2013 09:00	58280,00	58940,00	57955,00	58910,00	58673,00
08/03/2013 09:00	59515,00	59600,00	58305,00	58805,00	59094,00
07/03/2013 09:00	58415,00	59745,00	58415,00	59100,00	58119,00
06/03/2013 09:00	56605,00	58450,00	56570,00	58115,00	56179,00
05/03/2013 09:00	56830,00	57520,00	56060,00	56140,00	56716,00
04/03/2013 09:00	57000,00	57000,00	56280,00	56570,00	57150,00
01/03/2013 09:00	57255,00	57345,00	56720,00	57260,00	57630,00
28/02/2013 09:00	57400,00	58170,00	57210,00	57400,00	57579,00
27/02/2013 09:00	57365,00	57795,00	56970,00	57505,00	57314,00
26/02/2013 09:00	56505,00	57485,00	56300,00	57415,00	56810,00
25/02/2013 09:00	57180,00	57500,00	56580,00	56580,00	56978,00
22/02/2013 09:00	56750,00	57100,00	56435,00	56900,00	56432,00
21/02/2013 09:00	56170,00	56575,00	55785,00	56350,00	56483,00
20/02/2013 09:00	57665,00	57975,00	56320,00	56320,00	57664,00
19/02/2013 09:00	58020,00	58500,00	57550,00	57615,00	58012,00
18/02/2013 09:00	58345,00	58370,00	57835,00	57970,00	58369,00
15/02/2013 09:00	58450,00	58930,00	58230,00	58300,00	58580,00
14/02/2013 09:00	58625,00	58765,00	58200,00	58630,00	58877,00
13/02/2013 09:00	59080,00	59250,00	58785,00	59000,00	58480,00
08/02/2013 09:00	58330,00	58645,00	57955,00	58500,00	58331,00
07/02/2013 09:00	59020,00	59440,00	58080,00	58300,00	58924,00
06/02/2013 09:00	59265,00	59635,00	58560,00	58950,00	59418,00
05/02/2013 09:00	59745,00	59985,00	59130,00	59300,00	59484,00
04/02/2013 09:00	60095,00	60160,00	59230,00	59590,00	60348,00
01/02/2013 09:00	59950,00	60570,00	59710,00	60380,00	59838,00
31/01/2013 09:00	59280,00	59950,00	59060,00	59950,00	59315,00
30/01/2013 09:00	60600,00	60645,00	59225,00	59300,00	60462,00
29/01/2013 09:00	59900,00	60520,00	59695,00	60460,00	60021,00
28/01/2013 09:00	61400,00	61435,00	59860,00	59955,00	61204,00
24/01/2013 09:00	62100,00	62410,00	60900,00	61150,00	62134,00
23/01/2013 09:00	61875,00	62220,00	61655,00	62220,00	61798,00
22/01/2013 09:00	62050,00	62175,00	61630,00	61800,00	62095,00
21/01/2013 09:00	62265,00	62265,00	61960,00	62025,00	62075,00
18/01/2013 09:00	62575,00	62645,00	61950,00	62095,00	62459,00
17/01/2013 09:00	61915,00	62550,00	61750,00	62500,00	61881,00
16/01/2013 09:00	61805,00	61955,00	61385,00	61915,00	61912,00
15/01/2013 09:00	62050,00	62315,00	61800,00	61970,00	62220,00
14/01/2013 09:00	62145,00	62495,00	61870,00	62145,00	61752,00
11/01/2013 09:00	61950,00	61980,00	61360,00	61900,00	61907,00
10/01/2013 09:00	61980,00	62230,00	61360,00	62080,00	61744,00
09/01/2013 09:00	61400,00	62110,00	61315,00	61700,00	61363,00
08/01/2013 09:00	62220,00	62530,00	61250,00	61250,00	62198,00
07/01/2013 09:00	62600,00	62960,00	61905,00	62190,00	62792,00
04/01/2013 09:00	63500,00	63570,00	62650,00	62800,00	63607,00
03/01/2013 09:00	63015,00	63880,00	62725,00	63705,00	63061,00
02/01/2013 09:00	62875,00	63335,00	62450,00	63110,00	61287,00
28/12/2012 09:00	60825,00	61470,00	60795,00	61220,00	60829,00
27/12/2012 09:00	61405,00	61605,00	60620,00	61010,00	61384,00
26/12/2012 09:00	61305,00	61745,00	61150,00	61370,00	61337,00
21/12/2012 09:00	60980,00	61425,00	60575,00	61400,00	61761,00
20/12/2012 09:00	61255,00	61880,00	61065,00	61840,00	61485,00
19/12/2012 09:00	61240,00	61665,00	60800,00	61500,00	60998,00
18/12/2012 09:00	60230,00	61180,00	60155,00	61130,00	60010,00
17/12/2012 09:00	60060,00	60445,00	59780,00	60060,00	60053,00
14/12/2012 09:00	60045,00	60395,00	59720,00	60115,00	59741,00
13/12/2012 09:00	59705,00	60525,00	59575,00	59830,00	59932,00
12/12/2012 09:00	60145,00	60450,00	59765,00	59900,00	59549,00
11/12/2012 09:00	59250,00	59775,00	58910,00	59450,00	59189,00
10/12/2012 09:00	58305,00	59245,00	58130,00	59160,00	58526,00
07/12/2012 09:00	57735,00	58665,00	57625,00	58580,00	57691,00
06/12/2012 09:00	57800,00	57890,00	57120,00	57850,00	57682,00
05/12/2012 09:00	57835,00	58180,00	57210,00	57595,00	57584,00
04/12/2012 09:00	58300,00	58625,00	57440,00	57525,00	58265,00
03/12/2012 09:00	57880,00	58460,00	57480,00	58325,00	57745,00
30/11/2012 09:00	58095,00	58200,00	56705,00	57650,00	57861,00
29/11/2012 09:00	57050,00	57925,00	56690,00	57910,00	56611,00
28/11/2012 09:00	56000,00	56730,00	55705,00	56400,00	56235,00
27/11/2012 09:00	56775,00	57570,00	55850,00	55850,00	56887,00
26/11/2012 09:00	57300,00	57440,00	56565,00	56790,00	57657,00
23/11/2012 09:00	56580,00	57750,00	56410,00	57505,00	56581,00
22/11/2012 09:00	56590,00	56810,00	56400,00	56715,00	56358,00
21/11/2012 09:00	56720,00	56930,00	56055,00	56345,00	56592,00
19/11/2012 09:00	55935,00	56885,00	55855,00	56545,00	55468,00
16/11/2012 09:00	55795,00	56410,00	55180,00	55300,00	56365,00
14/11/2012 09:00	57700,00	57700,00	56020,00	56020,00	57746,00
13/11/2012 09:00	56820,00	57815,00	56635,00	57580,00	57314,00
12/11/2012 09:00	57680,00	57940,00	57100,00	57100,00	57552,00
09/11/2012 09:00	57450,00	58435,00	57070,00	57545,00	57844,00
08/11/2012 09:00	58630,00	59350,00	57550,00	57550,00	58789,00
07/11/2012 09:00	59805,00	59890,00	58530,00	58780,00	59793,00
06/11/2012 09:00	58680,00	59940,00	58425,00	59795,00	58448,00
05/11/2012 09:00	58000,00	58665,00	57805,00	58570,00	58710,00
01/11/2012 09:00	57475,00	59000,00	57320,00	59000,00	57384,00
31/10/2012 09:00	58450,00	58450,00	57225,00	57315,00	58069,00
30/10/2012 09:00	57815,00	58215,00	57560,00	58215,00	57487,00
29/10/2012 09:00	57080,00	57685,00	56845,00	57660,00	57747,00
26/10/2012 09:00	57385,00	58250,00	57320,00	57600,00	58248,00
25/10/2012 09:00	57870,00	58745,00	57870,00	58105,00	57621,00
24/10/2012 09:00	58310,00	58465,00	57200,00	57200,00	58104,00
23/10/2012 09:00	58920,00	58920,00	57805,00	57920,00	59237,00
22/10/2012 09:00	59385,00	59690,00	59025,00	59620,00	59384,00
19/10/2012 09:00	60200,00	60380,00	59200,00	59200,00	60332,00
18/10/2012 09:00	60510,00	60705,00	59880,00	60390,00	60709,00
17/10/2012 09:00	60350,00	60945,00	60350,00	60750,00	59709,00
16/10/2012 09:00	60000,00	60420,00	59445,00	59795,00	59667,00
15/10/2012 09:00	59425,00	59850,00	58795,00	59680,00	59244,00
11/10/2012 09:00	58700,00	59435,00	58620,00	59330,00	58553,00
10/10/2012 09:00	59120,00	59410,00	58415,00	58415,00	59080,00
09/10/2012 09:00	59560,00	59775,00	58640,00	59100,00	59363,00
08/10/2012 09:00	58340,00	59435,00	58240,00	59400,00	58566,00
05/10/2012 09:00	58600,00	59565,00	58460,00	58780,00	58483,00
04/10/2012 09:00	58950,00	59140,00	58165,00	58400,00	58689,00
03/10/2012 09:00	59540,00	59640,00	58570,00	58640,00	59348,00
02/10/2012 09:00	59900,00	60205,00	59155,00	59440,00	59668,00
01/10/2012 09:00	59605,00	60380,00	59355,00	59695,00	59321,00
28/09/2012 09:00	60250,00	60370,00	58960,00	59340,00	60418,00
27/09/2012 09:00	61035,00	61120,00	60020,00	60505,00	60675,00
26/09/2012 09:00	60415,00	60775,00	59890,00	60740,00	60692,00
25/09/2012 09:00	62030,00	62145,00	60560,00	60560,00	62133,00
24/09/2012 09:00	61400,00	62240,00	61305,00	62145,00	61605,00
21/09/2012 09:00	62200,00	62495,00	61550,00	61725,00	62033,00
20/09/2012 09:00	61525,00	62235,00	61210,00	61995,00	61949,00
19/09/2012 09:00	62280,00	62870,00	61760,00	61900,00	62158,00
18/09/2012 09:00	62115,00	62495,00	61765,00	62210,00	62146,00
17/09/2012 09:00	62155,00	63080,00	61845,00	62285,00	62559,00
14/09/2012 09:00	62805,00	63785,00	62165,00	62500,00	62386,00
13/09/2012 09:00	60280,00	62540,00	59920,00	62395,00	60369,00
12/09/2012 09:00	60075,00	60545,00	59520,00	60500,00	59899,00
11/09/2012 09:00	58920,00	59950,00	58750,00	59875,00	58698,00
10/09/2012 09:00	59400,00	59900,00	58630,00	58630,00	58633,00
06/09/2012 09:00	57670,00	58820,00	57105,00	58765,00	57186,00
05/09/2012 09:00	56465,00	57370,00	56445,00	57120,00	56547,00
04/09/2012 09:00	57470,00	57600,00	56475,00	56680,00	57599,00
03/09/2012 09:00	57530,00	57945,00	57280,00	57475,00	57627,00
31/08/2012 09:00	58015,00	58595,00	57000,00	57590,00	57647,00
30/08/2012 09:00	57505,00	58035,00	57340,00	57540,00	57790,00
29/08/2012 09:00	58980,00	59210,00	57460,00	57650,00	58978,00
28/08/2012 09:00	58655,00	59300,00	58400,00	59020,00	58612,00
27/08/2012 09:00	59105,00	59135,00	58315,00	58760,00	58964,00
24/08/2012 09:00	58950,00	59425,00	58320,00	58850,00	59015,00
23/08/2012 09:00	59990,00	59990,00	58650,00	59180,00	59969,00
22/08/2012 09:00	59285,00	60240,00	58965,00	60090,00	59493,00
21/08/2012 09:00	60215,00	60870,00	59210,00	59685,00	59982,00
20/08/2012 09:00	59895,00	60150,00	59185,00	59945,00	59819,00
17/08/2012 09:00	60075,00	60570,00	59535,00	59930,00	60124,00
16/08/2012 09:00	58690,00	60275,00	58690,00	60010,00	58719,00
15/08/2012 09:00	58500,00	59090,00	58235,00	58600,00	58655,00
